X1,airline,airline_id,source_airport,source_airport_id,destination_airport,destination_airport_id,codeshare,stops,totalcap
9450,AF,137,CVG,3488,CDG,1382,Y,0,160
9451,AF,137,CWB,2545,BSB,2531,Y,0,149
9452,AF,137,CWL,488,EDI,535,Y,0,50
9453,AF,137,CWL,488,GLA,534,Y,0,50
9454,AF,137,CWL,488,JER,499,Y,0,50
9455,AF,137,CWL,488,ORY,1386,Y,0,50
9456,AF,137,CZM,1800,ATL,3682,Y,0,319
9457,AF,137,DAB,3950,ATL,3682,Y,0,19
9458,AF,137,DAL,3502,ATL,3682,Y,0,160
9459,AF,137,DAR,1177,AMS,580,Y,0,412
9460,AF,137,DAY,3627,ATL,3682,Y,0,172
9461,AF,137,DCA,3520,ATL,3682,Y,0,738
9462,AF,137,DEL,3093,CDG,1382,160,0,380
9463,AF,137,DEN,3751,ATL,3682,Y,0,1495
9464,AF,137,DFW,3670,ATL,3682,Y,0,319
9465,AF,137,DHN,3739,ATL,3682,Y,0,160
9466,AF,137,DKR,1084,CDG,1382,160,0,451
9467,AF,137,DLA,897,CDG,1382,160,0,451
9468,AF,137,DLA,897,SSG,891,160,0,451
9469,AF,137,DMM,2064,AMS,580,Y,0,412
9470,AF,137,DMM,2064,KWI,2176,Y,0,662
9471,AF,137,DOH,11051,AMS,580,Y,0,412
9472,AF,137,DOH,11051,MCT,2194,Y,0,412
9473,AF,137,DOL,1408,LCY,503,Y,0,50
9474,AF,137,DRS,338,LCY,503,Y,0,160
9475,AF,137,DSM,3729,ATL,3682,Y,0,19
9476,AF,137,DTW,3645,ATL,3682,Y,0,1797
9477,AF,137,DTW,3645,CDG,1382,160,0,335
9478,AF,137,DTW,3645,FRA,360,Y,0,290
9479,AF,137,DTW,3645,LHR,507,160,0,19
9480,AF,137,DTW,3645,MSY,3861,Y,0,142
9481,AF,137,DUB,599,ATL,3682,Y,0,160
9482,AF,137,DUB,599,CDG,1382,160,0,160
9483,AF,137,DUB,599,JFK,3797,Y,0,300
9484,AF,137,DUB,599,LCY,503,Y,0,160
9485,AF,137,DUS,359,ATL,3682,Y,0,160
9486,AF,137,DUS,359,CDG,1382,160,0,638
9487,AF,137,DUS,359,NTE,1418,Y,0,50
9488,AF,137,DXB,2188,CDG,1382,160,0,451
9489,AF,137,DZA,915,HAH,912,Y,0,160
9490,AF,137,EBB,1187,AMS,580,Y,0,412
9491,AF,137,EBU,1350,BIA,1321,Y,0,66
9492,AF,137,ECP,7669,ATL,3682,Y,0,717
9493,AF,137,EDI,535,CDG,1382,160,0,160
9494,AF,137,EDI,535,CWL,488,Y,0,50
9495,AF,137,EGC,1265,EXT,552,Y,0,78
9496,AF,137,EGC,1265,SOU,495,Y,0,78
9497,AF,137,ELP,3559,ATL,3682,Y,0,172
9498,AF,137,ENH,6358,WUH,3376,Y,0,189
9499,AF,137,EVN,3964,CDG,1382,160,0,179
9500,AF,137,EVV,4018,ATL,3682,Y,0,160
9501,AF,137,EWN,3730,ATL,3682,Y,0,160
9502,AF,137,EWR,3494,ATL,3682,Y,0,1036
9503,AF,137,EWR,3494,CDG,1382,Y,0,160
9504,AF,137,EXT,552,CDG,1382,Y,0,78
9505,AF,137,EXT,552,EGC,1265,Y,0,78
9506,AF,137,EXT,552,RNS,1415,Y,0,78
9507,AF,137,EYW,3875,ATL,3682,Y,0,160
9508,AF,137,EZE,3988,CDG,1382,160,0,451
9509,AF,137,EZE,3988,MVD,2816,160,0,451
9510,AF,137,FAY,5738,ATL,3682,Y,0,160
9511,AF,137,FCO,1555,ATL,3682,Y,0,412
9512,AF,137,FCO,1555,BOD,1264,Y,0,19
9513,AF,137,FCO,1555,CDG,1382,160,0,960
9514,AF,137,FCO,1555,LCY,503,Y,0,108
9515,AF,137,FCO,1555,LYS,1335,160,0,160
9516,AF,137,FCO,1555,MPL,1359,Y,0,19
9517,AF,137,FCO,1555,MRS,1353,160,0,142
9518,AF,137,FCO,1555,NCE,1354,Y,0,640
9519,AF,137,FCO,1555,SXB,1435,Y,0,19
9520,AF,137,FCO,1555,TLS,1273,160,0,639
9521,AF,137,FDF,2878,CAY,2774,160,0,320
9522,AF,137,FDF,2878,ORY,1386,160,0,451
9523,AF,137,FDF,2878,PTP,2881,160,0,320
9524,AF,137,FDF,2878,SDQ,1762,160,0,46
9525,AF,137,FIH,1020,CDG,1382,160,0,335
9526,AF,137,FLL,3533,ATL,3682,Y,0,757
9527,AF,137,FLR,1563,CDG,1382,160,0,117
9528,AF,137,FLR,1563,LCY,503,Y,0,160
9529,AF,137,FLR,1563,LYS,1335,Y,0,46
9530,AF,137,FNA,1059,CDG,1382,160,0,380
9531,AF,137,FNT,4089,ATL,3682,Y,0,172
9532,AF,137,FRA,360,ATL,3682,Y,0,290
9533,AF,137,FRA,360,CDG,1382,160,0,117
9534,AF,137,FRA,360,DTW,3645,Y,0,290
9535,AF,137,FRA,360,JFK,3797,Y,0,160
9536,AF,137,FSC,1323,MRS,1353,Y,0,66
9537,AF,137,FSC,1323,NCE,1354,Y,0,66
9538,AF,137,FSM,3437,ATL,3682,Y,0,160
9539,AF,137,FWA,4041,ATL,3682,Y,0,160
9540,AF,137,GDL,1804,ATL,3682,Y,0,179
9541,AF,137,GIG,2560,CDG,1382,160,0,332
9542,AF,137,GIG,2560,CWB,2545,Y,0,149
9543,AF,137,GLA,534,CWL,488,Y,0,50
9544,AF,137,GNV,3472,ATL,3682,Y,0,19
9545,AF,137,GOA,1528,CDG,1382,160,0,19
9546,AF,137,GOT,687,CDG,1382,160,0,19
9547,AF,137,GOT,687,LYS,1335,Y,0,50
9548,AF,137,GPT,4038,ATL,3682,Y,0,19
9549,AF,137,GRB,3653,ATL,3682,Y,0,86
9550,AF,137,GRK,3775,ATL,3682,Y,0,74
9551,AF,137,GRR,3685,ATL,3682,Y,0,1356
9552,AF,137,GRU,2564,CDG,1382,160,0,772
9553,AF,137,GSO,4008,ATL,3682,Y,0,19
9554,AF,137,GSP,4034,ATL,3682,Y,0,1036
9555,AF,137,GTR,4273,ATL,3682,Y,0,160
9556,AF,137,GUA,1767,ATL,3682,Y,0,300
9557,AF,137,GVA,1665,BIQ,1280,Y,0,74
9558,AF,137,GVA,1665,CDG,1382,160,0,1278
9559,AF,137,GYD,2922,CDG,1382,Y,0,179
9560,AF,137,GYE,2673,AMS,580,Y,0,451
9561,AF,137,HAH,912,NBO,4059,Y,0,160
9562,AF,137,HAJ,352,CDG,1382,160,0,19
9563,AF,137,HAM,360,CDG,1382,160,0,959
9564,AF,137,HAM,360,TLS,1273,160,0,142
9565,AF,137,HAN,3199,CDG,1382,Y,0,451
9566,AF,137,HAN,3199,REP,3035,Y,0,220
9567,AF,137,HAV,1909,CDG,1382,160,0,451
9568,AF,137,HEL,421,CDG,1382,Y,0,960
9569,AF,137,HKG,3077,CDG,1382,160,0,451
9570,AF,137,HKT,3179,BKK,3885,Y,0,179
9571,AF,137,HND,2359,CDG,1382,160,0,772
9572,AF,137,HNL,3728,LAX,3484,Y,0,300
9573,AF,137,HPN,3589,ATL,3682,Y,0,74
9574,AF,137,HRE,1005,LUN,907,Y,0,1425
9575,AF,137,HRE,1005,NBO,4059,Y,0,108
9576,AF,137,HSV,4113,ATL,3682,Y,0,717
9577,AF,137,IAD,3714,ATL,3682,Y,0,639
9578,AF,137,IAD,3714,CDG,1382,160,0,388
9579,AF,137,IAH,3550,ATL,3682,Y,0,1036
9580,AF,137,IAH,3550,CDG,1382,160,0,451
9581,AF,137,ICN,3930,CDG,1382,160,0,772
9582,AF,137,ICT,3457,ATL,3682,Y,0,19
9583,AF,137,ILM,3845,ATL,3682,Y,0,160
9584,AF,137,IND,3585,ATL,3682,Y,0,320
9585,AF,137,IST,1701,CDG,1382,160,0,960
9586,AF,137,IST,1701,MRS,1353,160,0,179
9587,AF,137,IVL,428,KTT,438,Y,0,142
9588,AF,137,JAN,3580,ATL,3682,Y,0,717
9589,AF,137,JAX,3712,ATL,3682,Y,0,300
9590,AF,137,JED,2072,CDG,1382,Y,0,412
9591,AF,137,JER,499,CWL,488,Y,0,50
9592,AF,137,JFK,3797,ATL,3682,Y,0,1809
9593,AF,137,JFK,3797,BCN,1218,Y,0,412
9594,AF,137,JFK,3797,BRU,302,160,0,160
9595,AF,137,JFK,3797,CDG,1382,160,0,1835
9596,AF,137,JFK,3797,DUB,599,Y,0,300
9597,AF,137,JFK,3797,FRA,360,Y,0,160
9598,AF,137,JFK,3797,LHR,507,Y,0,764
9599,AF,137,JFK,3797,MAD,1229,Y,0,290
9600,AF,137,JFK,3797,MSY,3861,Y,0,86
9601,AF,137,JFK,3797,NCE,1354,Y,0,290
9602,AF,137,JFK,3797,PAP,1897,Y,0,189
9603,AF,137,JIB,4119,CDG,1382,160,0,335
9604,AF,137,JNB,813,CDG,1382,160,0,555
9605,AF,137,JRO,1180,DAR,1177,Y,0,662
9606,AF,137,KBP,2939,CDG,1382,160,0,142
9607,AF,137,KBV,3174,BKK,3885,Y,0,639
9608,AF,137,KGL,1165,BJM,1120,Y,0,78
9609,AF,137,KGL,1165,EBB,1187,Y,0,662
9610,AF,137,KIX,3992,CDG,1382,160,0,772
9611,AF,137,KMG,3382,CAN,3370,Y,0,179
9612,AF,137,KTT,438,HEL,421,Y,0,142
9613,AF,137,KUL,3304,AMS,580,Y,0,451
9614,AF,137,KUL,3304,CDG,1382,160,0,451
9615,AF,137,KUL,3304,CGK,3275,Y,0,451
9616,AF,137,KWI,2176,AMS,580,Y,0,412
9617,AF,137,KWI,2176,DMM,2064,Y,0,662
9618,AF,137,LAD,951,CDG,1382,160,0,451
9619,AF,137,LAS,3877,ATL,3682,Y,0,2234
9620,AF,137,LAX,3484,ATL,3682,Y,0,1520
9621,AF,137,LAX,3484,CDG,1382,160,0,1160
9622,AF,137,LAX,3484,MSP,3858,Y,0,300
9623,AF,137,LAX,3484,OGG,3456,Y,0,300
9624,AF,137,LAX,3484,PPT,4075,160,0,451
9625,AF,137,LBV,970,CDG,1382,160,0,772
9626,AF,137,LCA,1197,CDG,1382,160,0,179
9627,AF,137,LCY,503,AMS,580,Y,0,160
9628,AF,137,LCY,503,ANR,299,Y,0,50
9629,AF,137,LCY,503,BES,1403,Y,0,50
9630,AF,137,LCY,503,BVE,1278,Y,0,160
9631,AF,137,LCY,503,DOL,1408,Y,0,50
9632,AF,137,LCY,503,DRS,338,Y,0,160
9633,AF,137,LCY,503,DUB,599,Y,0,160
9634,AF,137,LCY,503,FCO,1555,Y,0,108
9635,AF,137,LCY,503,FLR,1563,Y,0,160
9636,AF,137,LCY,503,LIN,1529,160,0,108
9637,AF,137,LCY,503,NTE,1418,Y,0,19
9638,AF,137,LCY,503,ORY,1386,160,0,50
9639,AF,137,LCY,503,RTM,591,160,0,19
9640,AF,137,LED,2948,CDG,1382,160,0,960
9641,AF,137,LEX,4017,ATL,3682,Y,0,19
9642,AF,137,LFT,3493,ATL,3682,Y,0,160
9643,AF,137,LFW,298,CDG,1382,160,0,335
9644,AF,137,LGA,3697,ATL,3682,Y,0,757
9645,AF,137,LGG,309,AJA,1324,Y,0,179
9646,AF,137,LGG,309,BIA,1321,160,0,179
9647,AF,137,LHR,507,ATL,3682,Y,0,764
9648,AF,137,LHR,507,BOS,3448,Y,0,290
9649,AF,137,LHR,507,CDG,1382,160,0,960
9650,AF,137,LHR,507,DTW,3645,160,0,19
9651,AF,137,LHR,507,JFK,3797,Y,0,764
9652,AF,137,LHR,507,MSP,3858,Y,0,290
9653,AF,137,LHR,507,SEA,3577,160,0,160
9654,AF,137,LIG,1270,SOU,495,Y,0,78
9655,AF,137,LIL,1399,MRS,1353,160,0,142
9656,AF,137,LIL,1399,NCE,1354,160,0,639
9657,AF,137,LIM,2789,CDG,1382,160,0,451
9658,AF,137,LIN,1529,CDG,1382,160,0,1278
9659,AF,137,LIN,1529,LCY,503,Y,0,108
9660,AF,137,LIN,1529,ORY,1386,Y,0,639
9661,AF,137,LIR,1881,ATL,3682,Y,0,1495
9662,AF,137,LIS,1638,CDG,1382,160,0,1278
9663,AF,137,LIT,3660,ATL,3682,Y,0,172
9664,AF,137,LJG,4033,KMG,3382,Y,0,179
9665,AF,137,LJU,1569,CDG,1382,160,0,78
9666,AF,137,LLW,1016,LUN,907,Y,0,108
9667,AF,137,LLW,1016,NBO,4059,Y,0,738
9668,AF,137,LOS,273,CDG,1382,160,0,380
9669,AF,137,LPQ,3115,BKK,3885,Y,0,142
9670,AF,137,LRH,6493,PIS,1268,Y,0,46
9671,AF,137,LRH,6493,SOU,495,Y,0,78
9672,AF,137,LUN,907,AMS,580,Y,0,412
9673,AF,137,LUN,907,HRE,1005,Y,0,108
9674,AF,137,LUN,907,LLW,1016,Y,0,1501
9675,AF,137,LUN,907,NBO,4059,Y,0,763
9676,AF,137,LUX,629,CDG,1382,Y,0,19
9677,AF,137,LVI,906,HRE,1005,Y,0,108
9678,AF,137,LXA,4097,CKG,3393,Y,0,142
9679,AF,137,LYS,1335,AJA,1324,Y,0,179
9680,AF,137,LYS,1335,AMS,580,160,0,85
9681,AF,137,LYS,1335,BHX,469,Y,0,160
9682,AF,137,LYS,1335,BIA,1321,Y,0,179
9683,AF,137,LYS,1335,BLQ,1538,Y,0,19
9684,AF,137,LYS,1335,BRU,302,Y,0,50
9685,AF,137,LYS,1335,CDG,1382,160,0,957
9686,AF,137,LYS,1335,FCO,1555,Y,0,160
9687,AF,137,LYS,1335,FLR,1563,160,0,46
9688,AF,137,LYS,1335,GOT,687,Y,0,50
9689,AF,137,LYS,1335,MLA,1606,160,0,179
9690,AF,137,LYS,1335,MXP,1524,Y,0,19
9691,AF,137,LYS,1335,NCE,1354,160,0,639
9692,AF,137,LYS,1335,ORY,1386,160,0,160
9693,AF,137,LYS,1335,PIS,1268,Y,0,46
9694,AF,137,LYS,1335,PRG,1587,Y,0,19
9695,AF,137,LYS,1335,TLS,1273,160,0,639
9696,AF,137,LYS,1335,VCE,1551,Y,0,19
9697,AF,137,LYS,1335,VIE,1613,Y,0,19
9698,AF,137,MAD,1229,ATL,3682,Y,0,290
9699,AF,137,MAD,1229,CDG,1382,160,0,1278
9700,AF,137,MAD,1229,JFK,3797,Y,0,290
9701,AF,137,MAD,1229,ORY,1386,Y,0,738
9702,AF,137,MAN,478,ATL,3682,Y,0,160
9703,AF,137,MAN,478,CDG,1382,160,0,641
9704,AF,137,MAN,478,NTE,1418,Y,0,19
9705,AF,137,MAO,2551,GRU,2564,Y,0,189
9706,AF,137,MBJ,1780,ATL,3682,Y,0,172
9707,AF,137,MCI,3458,ATL,3682,Y,0,757
9708,AF,137,MCO,3878,ATL,3682,Y,0,757
9709,AF,137,MCT,2194,DOH,11051,Y,0,380
9710,AF,137,MDT,3542,ATL,3682,Y,0,160
9711,AF,137,MDW,3747,ATL,3682,Y,0,1356
9712,AF,137,MEM,3473,ATL,3682,Y,0,639
9713,AF,137,MEX,1824,ATL,3682,160,0,160
9714,AF,137,MEX,1824,CDG,1382,160,0,524
9715,AF,137,MGM,4115,ATL,3682,Y,0,160
9716,AF,137,MIA,3576,ATL,3682,Y,0,757
9717,AF,137,MIA,3576,CDG,1382,160,0,451
9718,AF,137,MIA,3576,PAP,1897,160,0,179
9719,AF,137,MKE,3717,ATL,3682,Y,0,19
9720,AF,137,MLA,1606,CDG,1382,160,0,639
9721,AF,137,MLA,1606,LYS,1335,160,0,179
9722,AF,137,MLA,1606,ORY,1386,160,0,639
9723,AF,137,MLA,1606,TLS,1273,160,0,639
9724,AF,137,MLB,3671,ATL,3682,Y,0,172
9725,AF,137,MLH,\N,ORY,1386,160,0,66
9726,AF,137,MLI,4072,ATL,3682,Y,0,86
9727,AF,137,MLU,3732,ATL,3682,Y,0,160
9728,AF,137,MNL,2397,TPE,2276,Y,0,451
9729,AF,137,MOB,3782,ATL,3682,Y,0,717
9730,AF,137,MPL,1359,CDG,1382,160,0,957
9731,AF,137,MPL,1359,FCO,1555,Y,0,19
9732,AF,137,MPL,1359,ORY,1386,160,0,640
9733,AF,137,MRS,1353,AJA,1324,Y,0,320
9734,AF,137,MRS,1353,ALG,210,160,0,639
9735,AF,137,MRS,1353,AMS,580,160,0,142
9736,AF,137,MRS,1353,ATH,3941,160,0,142
9737,AF,137,MRS,1353,BES,1403,160,0,142
9738,AF,137,MRS,1353,BIA,1321,Y,0,179
9739,AF,137,MRS,1353,BIQ,1280,160,0,639
9740,AF,137,MRS,1353,BOD,1264,160,0,639
9741,AF,137,MRS,1353,CDG,1382,160,0,1278
9742,AF,137,MRS,1353,CLY,1322,Y,0,66
9743,AF,137,MRS,1353,FCO,1555,160,0,142
9744,AF,137,MRS,1353,FSC,1323,Y,0,66
9745,AF,137,MRS,1353,IST,1701,160,0,179
9746,AF,137,MRS,1353,LIL,1399,160,0,142
9747,AF,137,MRS,1353,MXP,1524,Y,0,66
9748,AF,137,MRS,1353,NTE,1418,160,0,142
9749,AF,137,MRS,1353,ORY,1386,160,0,960
9750,AF,137,MRS,1353,PRG,1587,160,0,639
9751,AF,137,MRS,1353,RAK,1075,160,0,179
9752,AF,137,MRS,1353,RNS,1415,160,0,142
9753,AF,137,MRS,1353,SVO,2985,160,0,179
9754,AF,137,MRS,1353,TLV,1590,160,0,179
9755,AF,137,MRS,1353,TUN,287,160,0,639
9756,AF,137,MRS,1353,TXL,351,160,0,639
9757,AF,137,MRS,1353,VCE,1551,160,0,639
9758,AF,137,MRU,893,CDG,1382,160,0,451
9759,AF,137,MRU,893,RUN,916,Y,0,994
9760,AF,137,MRU,893,ZSE,917,Y,0,66
9761,AF,137,MSN,3459,ATL,3682,Y,0,320
9762,AF,137,MSP,3858,ATL,3682,Y,0,1077
9763,AF,137,MSP,3858,CDG,1382,Y,0,380
9764,AF,137,MSP,3858,LAX,3484,Y,0,300
9765,AF,137,MSP,3858,LHR,507,Y,0,290
9766,AF,137,MSP,3858,MSY,3861,Y,0,19
9767,AF,137,MSP,3858,SEA,3577,Y,0,300
9768,AF,137,MSP,3858,SFO,3469,Y,0,300
9769,AF,137,MSY,3861,ATL,3682,Y,0,757
9770,AF,137,MSY,3861,DTW,3645,Y,0,319
9771,AF,137,MSY,3861,JFK,3797,Y,0,86
9772,AF,137,MSY,3861,MSP,3858,Y,0,86
9773,AF,137,MTY,1825,ATL,3682,Y,0,86
9774,AF,137,MUC,419,ATL,3682,Y,0,290
9775,AF,137,MUC,419,CDG,1382,160,0,1278
9776,AF,137,MVD,2816,EZE,3988,160,0,451
9777,AF,137,MXP,1524,LYS,1335,Y,0,19
9778,AF,137,MXP,1524,MRS,1353,Y,0,66
9779,AF,137,MXP,1524,NTE,1418,Y,0,50
9780,AF,137,MYR,3515,ATL,3682,Y,0,1036
9781,AF,137,NAP,1561,CDG,1382,160,0,220
9782,AF,137,NAS,1953,ATL,3682,Y,0,172
9783,AF,137,NBO,4059,CDG,1382,Y,0,290
9784,AF,137,NBO,4059,DZA,915,Y,0,160
9785,AF,137,NBO,4059,HRE,1005,Y,0,290
9786,AF,137,NBO,4059,KGL,1165,Y,0,78
9787,AF,137,NBO,4059,LLW,1016,Y,0,108
9788,AF,137,NBO,4059,LUN,907,Y,0,738
9789,AF,137,NBO,4059,LVI,906,Y,0,108
9790,AF,137,NBS,8826,SHE,4144,Y,0,179
9791,AF,137,NCE,1354,AJA,1324,Y,0,66
9792,AF,137,NCE,1354,AMS,580,Y,0,19
9793,AF,137,NCE,1354,BIA,1321,Y,0,66
9794,AF,137,NCE,1354,CDG,1382,160,0,1278
9795,AF,137,NCE,1354,CLY,1322,Y,0,66
9796,AF,137,NCE,1354,FCO,1555,Y,0,640
9797,AF,137,NCE,1354,FSC,1323,Y,0,66
9798,AF,137,NCE,1354,JFK,3797,Y,0,290
9799,AF,137,NCE,1354,LIL,1399,160,0,639
9800,AF,137,NCE,1354,LYS,1335,160,0,639
9801,AF,137,NCE,1354,NTE,1418,160,0,639
9802,AF,137,NCE,1354,ORY,1386,160,0,960
9803,AF,137,NCE,1354,SOU,495,Y,0,160
9804,AF,137,NCE,1354,SXB,1435,160,0,639
9805,AF,137,NCE,1354,TLV,1590,160,0,179
9806,AF,137,NCE,1354,VCE,1551,160,0,179
9807,AF,137,NCL,521,CDG,1382,160,0,160
9808,AF,137,NDJ,999,CDG,1382,160,0,380
9809,AF,137,NIM,280,CDG,1382,160,0,675
9810,AF,137,NIM,280,OUA,246,160,0,380
9811,AF,137,NKC,1094,CDG,1382,160,0,380
9812,AF,137,NKC,1094,CKY,4162,160,0,380
9813,AF,137,NRT,2279,CDG,1382,160,0,1176
9814,AF,137,NRT,2279,SPN,2244,Y,0,300
9815,AF,137,NSI,4161,CDG,1382,160,0,451
9816,AF,137,NTE,1418,AJA,1324,Y,0,179
9817,AF,137,NTE,1418,AMS,580,160,0,50
9818,AF,137,NTE,1418,BIA,1321,Y,0,179
9819,AF,137,NTE,1418,BOD,1264,Y,0,50
9820,AF,137,NTE,1418,BRU,302,Y,0,50
9821,AF,137,NTE,1418,CDG,1382,160,0,1278
9822,AF,137,NTE,1418,DUS,359,Y,0,50
9823,AF,137,NTE,1418,LCY,503,Y,0,19
9824,AF,137,NTE,1418,MAN,478,Y,0,19
9825,AF,137,NTE,1418,MRS,1353,160,0,142
9826,AF,137,NTE,1418,MXP,1524,Y,0,50
9827,AF,137,NTE,1418,NCE,1354,160,0,639
9828,AF,137,NTE,1418,ORY,1386,160,0,46
9829,AF,137,NTE,1418,SOU,495,Y,0,78
9830,AF,137,NUE,347,CDG,1382,160,0,78
9831,AF,137,OAJ,4386,ATL,3682,Y,0,160
9832,AF,137,OKC,3863,ATL,3682,Y,0,19
9833,AF,137,OMA,3454,ATL,3682,Y,0,19
9834,AF,137,ORD,3830,ATL,3682,Y,0,717
9835,AF,137,ORD,3830,CDG,1382,160,0,380
9836,AF,137,ORF,3611,ATL,3682,Y,0,319
9837,AF,137,ORY,1386,AJA,1324,160,0,960
9838,AF,137,ORY,1386,BES,1403,160,0,319
9839,AF,137,ORY,1386,BIA,1321,160,0,640
9840,AF,137,ORY,1386,BIQ,1280,160,0,960
9841,AF,137,ORY,1386,BOD,1264,160,0,960
9842,AF,137,ORY,1386,CAY,2774,160,0,335
9843,AF,137,ORY,1386,CFE,1330,160,0,19
9844,AF,137,ORY,1386,CLY,1322,160,0,639
9845,AF,137,ORY,1386,CWL,488,Y,0,50
9846,AF,137,ORY,1386,FDF,2878,160,0,451
9847,AF,137,ORY,1386,LCY,503,160,0,50
9848,AF,137,ORY,1386,LIN,1529,Y,0,639
9849,AF,137,ORY,1386,LYS,1335,160,0,160
9850,AF,137,ORY,1386,MAD,1229,Y,0,738
9851,AF,137,ORY,1386,MLA,1606,160,0,639
9852,AF,137,ORY,1386,MLH,\N,160,0,66
9853,AF,137,ORY,1386,MPL,1359,160,0,640
9854,AF,137,ORY,1386,MRS,1353,160,0,960
9855,AF,137,ORY,1386,NCE,1354,160,0,960
9856,AF,137,ORY,1386,NTE,1418,160,0,46
9857,AF,137,ORY,1386,PMI,3998,Y,0,738
9858,AF,137,ORY,1386,PTP,2881,160,0,451
9859,AF,137,ORY,1386,PUF,1274,160,0,319
9860,AF,137,ORY,1386,RUN,916,160,0,451
9861,AF,137,ORY,1386,SOU,495,Y,0,78
9862,AF,137,ORY,1386,SXB,1435,160,0,19
9863,AF,137,ORY,1386,TLN,1438,160,0,960
9864,AF,137,ORY,1386,TLS,1273,160,0,960
9865,AF,137,OSL,644,CDG,1382,160,0,108
9866,AF,137,OTP,1657,CDG,1382,160,0,960
9867,AF,137,OUA,246,CDG,1382,160,0,335
9868,AF,137,OUA,246,NIM,280,160,0,380
9869,AF,137,PAP,1897,JFK,3797,Y,0,189
9870,AF,137,PAP,1897,MIA,3576,160,0,320
9871,AF,137,PAP,1897,PTP,2881,160,0,179
9872,AF,137,PBI,3722,ATL,3682,Y,0,757
9873,AF,137,PDX,3720,ATL,3682,Y,0,1477
9874,AF,137,PEK,3364,CDG,1382,160,0,772
9875,AF,137,PHC,275,ABV,260,160,0,380
9876,AF,137,PHF,3633,ATL,3682,Y,0,160
9877,AF,137,PHL,3752,ATL,3682,Y,0,1058
9878,AF,137,PHL,3752,CDG,1382,Y,0,300
9879,AF,137,PHX,3462,ATL,3682,Y,0,1496
9880,AF,137,PIA,4046,ATL,3682,Y,0,160
9881,AF,137,PIS,1268,LRH,6493,Y,0,46
9882,AF,137,PIS,1268,LYS,1335,Y,0,46
9883,AF,137,PIT,3570,ATL,3682,Y,0,717
9884,AF,137,PIT,3570,CDG,1382,Y,0,300
9885,AF,137,PMI,3998,ORY,1386,Y,0,738
9886,AF,137,PNR,886,CDG,1382,160,0,380
9887,AF,137,PNS,3564,ATL,3682,Y,0,178
9888,AF,137,PPT,4075,LAX,3484,160,0,451
9889,AF,137,PRG,1587,CDG,1382,160,0,641
9890,AF,137,PRG,1587,LYS,1335,Y,0,19
9891,AF,137,PRG,1587,MRS,1353,160,0,639
9892,AF,137,PTP,2881,FDF,2878,160,0,320
9893,AF,137,PTP,2881,ORY,1386,160,0,451
9894,AF,137,PTP,2881,PAP,1897,160,0,320
9895,AF,137,PTP,2881,SDQ,1762,160,0,46
9896,AF,137,PTY,1871,ATL,3682,Y,0,189
9897,AF,137,PTY,1871,CDG,1382,160,0,451
9898,AF,137,PUF,1274,CDG,1382,160,0,108
9899,AF,137,PUF,1274,ORY,1386,160,0,319
9900,AF,137,PUJ,1760,CDG,1382,160,0,524
9901,AF,137,PUJ,1760,SDQ,1762,160,0,524
9902,AF,137,PVD,3641,ATL,3682,Y,0,172
9903,AF,137,PVG,3406,CDG,1382,160,0,1160
9904,AF,137,PVR,1836,ATL,3682,Y,0,300
9905,AF,137,RAK,1075,MRS,1353,160,0,179
9906,AF,137,RAK,1075,TLS,1273,160,0,639
9907,AF,137,RBA,1072,CDG,1382,160,0,639
9908,AF,137,RDU,3626,ATL,3682,Y,0,1491
9909,AF,137,REP,3035,HAN,3199,Y,0,220
9910,AF,137,RIC,3608,ATL,3682,Y,0,19
9911,AF,137,RIX,3953,CDG,1382,Y,0,1468
9912,AF,137,RNS,1415,CDG,1382,160,0,66
9913,AF,137,RNS,1415,EXT,552,Y,0,78
9914,AF,137,RNS,1415,MRS,1353,160,0,142
9915,AF,137,RNS,1415,SOU,495,Y,0,78
9916,AF,137,ROA,4016,ATL,3682,Y,0,160
9917,AF,137,ROB,1063,FNA,1059,160,0,380
9918,AF,137,ROC,3622,ATL,3682,Y,0,19
9919,AF,137,ROR,2256,NRT,2279,Y,0,300
9920,AF,137,RSW,3793,ATL,3682,Y,0,757
9921,AF,137,RTM,591,LCY,503,160,0,19
9922,AF,137,RUH,2082,CDG,1382,160,0,380
9923,AF,137,RUN,916,MRU,893,Y,0,994
9924,AF,137,RUN,916,ORY,1386,160,0,451
9925,AF,137,SAN,3731,ATL,3682,Y,0,1502
9926,AF,137,SAT,3621,ATL,3682,Y,0,1077
9927,AF,137,SAV,3613,ATL,3682,Y,0,1036
9928,AF,137,SBN,4359,ATL,3682,Y,0,160
9929,AF,137,SCL,2650,CDG,1382,160,0,772
9930,AF,137,SDF,4014,ATL,3682,Y,0,172
9931,AF,137,SDQ,1762,CDG,1382,160,0,524
9932,AF,137,SDQ,1762,PTP,2881,160,0,46
9933,AF,137,SEA,3577,ATL,3682,Y,0,1496
9934,AF,137,SEA,3577,CDG,1382,Y,0,380
9935,AF,137,SEA,3577,HNL,3728,Y,0,300
9936,AF,137,SEA,3577,LHR,507,160,0,160
9937,AF,137,SFO,3469,ATL,3682,Y,0,2259
9938,AF,137,SFO,3469,CDG,1382,160,0,555
9939,AF,137,SFO,3469,HNL,3728,Y,0,300
9940,AF,137,SGF,4348,ATL,3682,Y,0,160
9941,AF,137,SGN,3205,CDG,1382,160,0,451
